degree, degree cent., max neighbor degree, min neighbor degree, avg neighbor degree, std neighbor degree, eigenvector cent., closeness cent., harmonic cent., betweenness cent., coloring largest first, coloring smallest last, coloring independent set, coloring random sequential, coloring connected sequential dfs, coloring connected sequential bfs, edges within egonet, node clique number, number of cliques, clustering coef., square clustering coef., page rank, hubs value, triangles, core number, random, Target
1.0,0.0008410428931875525,30.0,30.0,30.0,0.0,0.00019893483011830794,0.2735727256627961,337.6999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.00015614842725726185,1.1883948953695686e-05,0.0,1.0,-0.07323149279966555,3.0
1.0,0.0008410428931875525,39.0,39.0,39.0,0.0,0.00014997940398916318,0.2681074816540956,335.4619047619028,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.00016820435675383806,8.105151939173519e-06,0.0,1.0,2.175488049658735,3.0
3.0,0.0025231286795626574,212.0,3.0,89.33333333333333,89.10792457588843,0.0014484579883023417,0.32678844955348396,410.8833333333295,8.80314246666301e-07,0.0,0.0,1.0,0.0,1.0,1.0,5.0,3.0,2.0,0.6666666666666666,0.09583333333333334,0.00024326682622315148,9.32090178726176e-05,2.0,3.0,0.7333979216107374,1.0
1.0,0.0008410428931875525,9.0,9.0,9.0,0.0,1.947229543042046e-05,0.2421598229826309,298.80238095237974,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0001971090875866344,6.712446477523902e-07,0.0,1.0,0.9321066292128524,3.0
23.0,0.019343986543313707,230.0,15.0,36.17391304347826,44.29118292265506,0.002107341865656445,0.33561053045930406,427.9333333333297,5.8803556567206384e-05,2.0,2.0,5.0,9.0,3.0,6.0,175.0,11.0,47.0,0.6007905138339921,0.2267021947969988,0.0011499425866378864,3.901501235279578e-05,152.0,15.0,0.03278306746602618,1.0
2.0,0.001682085786375105,193.0,14.0,103.5,89.5,0.0007889636941635873,0.3170505923990043,399.8333333333303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.05181347150259067,0.000205804093450539,4.832327809179793e-05,1.0,2.0,0.611789607553104,3.0
2.0,0.001682085786375105,146.0,128.0,137.0,9.0,0.0018504784826745958,0.3063588733297772,386.76666666666375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.6363636363636364,0.0001679251760085302,0.00012354716928039713,1.0,2.0,-0.3413617038098955,2.0
1.0,0.0008410428931875525,114.0,114.0,114.0,0.0,0.000819972866823943,0.29763443968908543,373.0833333333309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0001475588571884691,5.493149152744905e-05,0.0,1.0,-0.05533069478485775,3.0
12.0,0.01009251471825063,224.0,1.0,98.66666666666667,80.54950168823034,0.0068302586118711515,0.36116619470528777,456.54999999999524,0.0031250067235210604,4.0,4.0,3.0,0.0,0.0,0.0,36.0,7.0,8.0,0.36363636363636365,0.19690615972416364,0.0006531614787492797,0.00044808756693632304,24.0,9.0,-1.5899428227665462,2.0
8.0,0.00672834314550042,165.0,12.0,103.125,57.972919324457,0.004574646509222571,0.3478684703052403,441.54999999999563,2.2663756031206362e-05,1.0,1.0,0.0,1.0,1.0,2.0,25.0,6.0,4.0,0.6071428571428571,0.20854591836734693,0.00037528280477940024,0.0002938989395843165,17.0,8.0,0.7468486874576491,2.0
2.0,0.001682085786375105,193.0,42.0,117.5,75.5,0.0008879122549557866,0.31756210182476224,400.74999999999693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.16666666666666666,0.00020241030390811426,5.4283822167750264e-05,1.0,2.0,-0.277610075334739,3.0
22.0,0.018502943650126155,230.0,15.0,45.31818181818182,48.74459071493926,0.002425552135495886,0.3395668363100319,434.3499999999963,4.04201861613955e-05,13.0,0.0,4.0,1.0,0.0,0.0,165.0,13.0,24.0,0.6190476190476191,0.21306254881932343,0.0011313971948756624,4.62399264048117e-05,143.0,15.0,-0.9240694363361666,1.0
7.0,0.0058873002523128675,193.0,1.0,107.28571428571429,74.83069325524939,0.0037561386426817936,0.3460338285046267,441.0499999999961,0.0033533554114032913,0.0,0.0,1.0,1.0,0.0,0.0,14.0,4.0,5.0,0.3333333333333333,0.1822529224229543,0.0006108371911972139,0.00024087916210990321,7.0,5.0,1.3835093986338005,2.0
4.0,0.00336417157275021,139.0,4.0,41.75,56.35323859371349,0.00034909735914286707,0.3009718289210731,379.26666666666443,3.5858667379935563e-06,1.0,1.0,0.0,2.0,1.0,1.0,7.0,3.0,3.0,0.5,0.05689277899343545,0.00044932169392165606,8.046252411079802e-06,3.0,3.0,-1.2025601747601147,2.0
4.0,0.00336417157275021,193.0,12.0,64.5,74.9483155247668,0.0010038914440397956,0.3194518411377579,403.99999999999676,1.9789703967859913e-05,1.0,1.0,0.0,0.0,0.0,2.0,5.0,3.0,3.0,0.16666666666666666,0.08571428571428572,0.00029125740131880583,6.086995038906588e-05,1.0,4.0,0.38869803782112533,2.0
7.0,0.0058873002523128675,212.0,10.0,118.14285714285714,77.55077336158287,0.004823086140576211,0.3405459794366468,433.0999999999954,7.14816539510782e-06,1.0,0.0,0.0,0.0,2.0,0.0,23.0,5.0,5.0,0.7619047619047619,0.2650103519668737,0.0003106578237040877,0.00031421585115411227,16.0,7.0,0.3958113447714732,1.0
4.0,0.00336417157275021,171.0,4.0,70.5,68.7113527737593,0.0017482947129237368,0.3280592935239697,408.68333333332953,2.5652021921976137e-05,0.0,2.0,0.0,2.0,0.0,0.0,9.0,4.0,2.0,0.8333333333333334,0.13812154696132597,0.00027006698505920024,0.00011228820625364488,5.0,4.0,0.42462049323225326,0.0
6.0,0.005046257359125315,238.0,53.0,145.66666666666666,64.85539470408165,0.004648934231914802,0.3436175317679054,435.1833333333285,4.543520805752623e-07,1.0,1.0,0.0,0.0,0.0,0.0,18.0,5.0,3.0,0.8,0.32718327183271834,0.0002649777475785507,0.0003049460566563901,12.0,6.0,1.1486019641933682,1.0
9.0,0.007569386038687973,68.0,9.0,22.555555555555557,20.88120426024382,0.0011675441840051785,0.3029016303375971,378.0166666666637,0.0,6.0,4.0,5.0,8.0,8.0,9.0,45.0,10.0,1.0,1.0,0.289198606271777,0.0004824802420615844,6.959133733869476e-05,36.0,9.0,1.4187840249956065,1.0
3.0,0.0025231286795626574,175.0,146.0,158.33333333333334,12.229290885229428,0.0029813976596006135,0.33361962053285055,418.1666666666625,4.798058287240221e-08,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,0.6666666666666666,0.5511551155115512,0.00019044078029928433,0.0001976297640967252,2.0,3.0,1.3069576416365358,1.0
26.0,0.021867115222876366,212.0,1.0,80.76923076923077,72.14158498413843,0.012358193013685804,0.3655256752356208,472.8166666666622,0.00352089659959982,0.0,3.0,2.0,5.0,8.0,6.0,122.0,9.0,26.0,0.2953846153846154,0.1672805332730765,0.0010603382472276794,0.0007970822488695176,96.0,19.0,0.5449471083326175,1.0
1.0,0.0008410428931875525,238.0,238.0,238.0,0.0,0.0011666896005066648,0.3334312413004774,417.5833333333287,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.00014910595372190927,7.672825539697327e-05,0.0,1.0,-0.48744812902813367,2.0
4.0,0.00336417157275021,124.0,2.0,41.0,48.67237409455183,0.0011009477127995712,0.30112530767116036,379.7999999999972,5.071227429402021e-06,1.0,1.0,1.0,2.0,1.0,2.0,7.0,3.0,3.0,0.5,0.05803571428571429,0.0003064656897170878,7.16211823206937e-05,3.0,3.0,0.818270011022163,2.0
63.0,0.05298570227081581,224.0,2.0,140.57142857142858,46.42923076454913,0.05623073961870625,0.3939337747452605,520.4333333333294,0.0012642150755478607,6.0,1.0,2.0,1.0,1.0,2.0,1713.0,48.0,93.0,0.8448540706605223,0.44208797847510717,0.0015544858744018153,0.0037149868333507747,1650.0,55.0,-0.08103464260819308,0.0
14.0,0.011774600504625735,230.0,15.0,63.357142857142854,55.226296974820066,0.002035251643388963,0.34301872108228026,437.1999999999965,2.911360339246854e-05,10.0,9.0,0.0,1.0,9.0,0.0,84.0,10.0,10.0,0.7692307692307693,0.18991507430997878,0.0008881840610125704,4.6301067085673655e-05,70.0,13.0,-0.6410881433985433,1.0
3.0,0.0025231286795626574,25.0,2.0,10.0,10.614455552060438,1.4222711082407448e-05,0.2140292600011401,264.79285714285345,1.7755636781973171e-06,2.0,2.0,1.0,0.0,2.0,1.0,5.0,3.0,2.0,0.6666666666666666,0.02040816326530612,0.0007388787961610258,3.450289882867156e-08,2.0,2.0,2.3710109331483133,2.0
7.0,0.0058873002523128675,230.0,5.0,61.57142857142857,81.68206157825271,0.0010515039532427045,0.3369510575424511,424.9333333333297,0.0001599687518888044,4.0,1.0,0.0,0.0,5.0,0.0,18.0,5.0,4.0,0.5238095238095238,0.09035884133160398,0.0005673385644525846,3.72644349126993e-05,11.0,5.0,0.27988854293161064,1.0
2.0,0.001682085786375105,212.0,148.0,180.0,32.0,0.0019815960080179908,0.33239894643577,416.633333333329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.5411255411255411,0.0001746274463654924,0.0001299649658080364,1.0,2.0,1.1423547401394767,1.0
5.0,0.004205214465937763,196.0,11.0,73.0,67.99705875991991,0.0014698225757651857,0.34694872405590216,436.8333333333289,0.0002566435581516426,1.0,0.0,0.0,0.0,3.0,1.0,8.0,3.0,3.0,0.3,0.03762662807525326,0.00035035113834234707,7.982538504733321e-05,3.0,5.0,0.2519183817756324,2.0
2.0,0.001682085786375105,19.0,4.0,11.5,7.5,6.946543009347485e-05,0.26297338158234046,327.59523809523637,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,0.11764705882352941,0.00028110374597102117,2.9924251268217327e-06,1.0,2.0,-1.8629008645297,2.0
1.0,0.0008410428931875525,19.0,19.0,19.0,0.0,8.2711474320438e-05,0.258370915923494,319.5285714285703,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.00015794207260559943,5.122470280006379e-06,0.0,1.0,0.7201029803282724,3.0
26.0,0.021867115222876366,230.0,9.0,32.53846153846154,42.230348883994616,0.0021931054239001458,0.335705928563471,429.0999999999963,7.301698904403608e-05,2.0,2.0,5.0,7.0,3.0,8.0,196.0,11.0,47.0,0.5230769230769231,0.21562952243125905,0.0012965881035712252,4.0047724684129604e-05,170.0,15.0,-1.8195983563490072,1.0
29.0,0.024390243902439022,238.0,2.0,73.75862068965517,71.6007393394759,0.011991210442752616,0.3646228640587499,473.01666666666245,0.0012661697657471056,1.0,2.0,2.0,0.0,2.0,3.0,168.0,10.0,32.0,0.34236453201970446,0.1535911168657917,0.0011328222247410317,0.0007718904706469212,139.0,17.0,-0.7656409656885621,0.0
7.0,0.0058873002523128675,159.0,19.0,109.85714285714286,51.49321334319857,0.004754902585730508,0.3395668363100319,431.01666666666233,1.3635327156893421e-05,0.0,2.0,0.0,0.0,1.0,0.0,15.0,5.0,4.0,0.38095238095238093,0.27369303885937935,0.00029163588089477807,0.0003127465980909959,8.0,7.0,1.1236912081000467,1.0
4.0,0.00336417157275021,97.0,4.0,49.5,42.699531613356136,0.001435944444216961,0.3193654561077044,397.7166666666633,5.8519007895207635e-06,1.0,0.0,1.0,0.0,1.0,2.0,7.0,4.0,2.0,0.5,0.11196911196911197,0.0002663386528822453,9.187881445724419e-05,3.0,4.0,0.07603730762929124,3.0
27.0,0.022708158116063918,238.0,7.0,129.66666666666666,71.39405515245028,0.0208116108976269,0.3785299540661189,487.766666666662,0.0001566918326126358,5.0,3.0,0.0,2.0,4.0,3.0,250.0,18.0,14.0,0.6353276353276354,0.326201472606277,0.0007748080014572216,0.0013688272978108977,223.0,24.0,-1.2096749229933272,0.0
5.0,0.004205214465937763,173.0,2.0,101.8,66.51135241445628,0.0030932260145489832,0.3321185198780346,418.4166666666627,2.980973301537203e-05,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,2.0,0.7,0.2727272727272727,0.00031167239273200965,0.00020345351749200758,7.0,4.0,0.203566220228815,2.0
2.0,0.001682085786375105,154.0,19.0,86.5,67.5,0.0011001541709795234,0.321102081752662,400.1333333333298,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.06962025316455696,0.00018088850336570446,7.207780830452694e-05,1.0,2.0,-0.1980665045596513,3.0
1.0,0.0008410428931875525,81.0,81.0,81.0,0.0,0.0005048146809077652,0.2827420293718676,355.92857142856946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0001502448502290069,3.2467832112916995e-05,0.0,1.0,0.030191627776072972,3.0
55.0,0.04625735912531539,238.0,6.0,123.69090909090909,63.73264404804944,0.04025503361413328,0.4055678079279845,527.1333333333301,0.0006029978456985947,5.0,0.0,2.0,9.0,3.0,2.0,882.0,29.0,166.0,0.5569023569023569,0.30095687602215015,0.0014250262175320183,0.002637738517540694,827.0,42.0,0.23911463799616053,0.0
4.0,0.00336417157275021,238.0,12.0,106.5,96.16262267638086,0.0022960216937925864,0.33878756646193087,426.58333333332865,0.0,3.0,0.0,0.0,2.0,1.0,0.0,10.0,5.0,1.0,1.0,0.15151515151515152,0.00024165760018860226,0.00015012803223933593,6.0,4.0,-1.222211828323996,2.0
1.0,0.0008410428931875525,224.0,224.0,224.0,0.0,0.0011763952273826429,0.3280592935239697,412.0833333333292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.00014788350329773172,7.793344355806647e-05,0.0,1.0,1.6902149418281085,0.0
2.0,0.001682085786375105,230.0,89.0,159.5,70.5,0.0008075814060954942,0.333243074685748,416.7666666666632,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.351931330472103,0.0002191614286278963,2.9985031456609946e-05,1.0,2.0,0.9957994618090771,2.0
2.0,0.001682085786375105,28.0,4.0,16.0,12.0,6.604709609941986e-05,0.27555143646437025,340.16666666666544,0.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,0.07692307692307693,0.0003406622181006102,1.8590682496012314e-06,1.0,2.0,-1.895030137212866,2.0
1.0,0.0008410428931875525,3.0,3.0,3.0,0.0,1.22083356930536e-06,0.17600796671926838,214.35952380952065,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.00038284339011974543,1.6415498176389082e-10,0.0,1.0,-1.011185441349681,2.0
4.0,0.00336417157275021,31.0,25.0,27.25,2.277608394786075,0.0006198782448147951,0.29089001396214065,365.41666666666447,6.9204090730288474e-06,2.0,1.0,1.0,0.0,1.0,1.0,5.0,3.0,3.0,0.16666666666666666,0.03986710963455149,0.00024386104555469728,3.796840413861593e-05,1.0,4.0,0.13142757551838996,2.0
1.0,0.0008410428931875525,117.0,117.0,117.0,0.0,0.0008647774588174499,0.2959933475404238,371.5999999999974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.000146596947508656,5.7292446616236405e-05,0.0,1.0,-1.556535831752762,3.0
1.0,0.0008410428931875525,173.0,173.0,173.0,0.0,0.0008830289206785651,0.30422809291249125,384.56666666666416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.00015234913781108397,5.8146408162373104e-05,0.0,1.0,0.021452670198954544,3.0
43.0,0.03616484440706476,224.0,2.0,83.69767441860465,72.1273211737962,0.021872393185996323,0.3860782794005528,502.44999999999544,0.0022135151631395194,0.0,1.0,4.0,6.0,2.0,2.0,337.0,17.0,41.0,0.32558139534883723,0.19363561232759105,0.0014389915848116621,0.0014155324893733404,294.0,26.0,0.46773169351602456,2.0
4.0,0.00336417157275021,199.0,103.0,138.5,39.37321424522006,0.0033569871071974064,0.33418603754563975,419.79999999999546,3.457023163842377e-07,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,2.0,0.8333333333333334,0.43985952589991223,0.00021473017315300745,0.00021962175485288477,5.0,4.0,-0.7422133105533043,1.0
1.0,0.0008410428931875525,3.0,3.0,3.0,0.0,1.22083356930536e-06,0.17600796671926838,214.35952380952065,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.00038284339011974543,1.6415498176389082e-10,0.0,1.0,-0.10802792593799916,2.0
6.0,0.005046257359125315,193.0,6.0,55.0,65.00256405199208,0.0014551115312550556,0.3214516757447716,407.6666666666635,2.153282823124227e-05,1.0,2.0,0.0,1.0,0.0,2.0,13.0,4.0,4.0,0.4666666666666667,0.09924709103353867,0.0003680209145041631,8.762635484313967e-05,7.0,5.0,0.02783501816113094,1.0
28.0,0.02354920100925147,224.0,9.0,119.96428571428571,62.61987483610771,0.020673839829330787,0.3671163993429565,473.34999999999474,7.887185913916898e-05,1.0,0.0,1.0,2.0,2.0,2.0,265.0,15.0,40.0,0.626984126984127,0.3240635221335859,0.0007571106723207609,0.001355681307775673,237.0,24.0,0.7940460824370635,0.0
71.0,0.05971404541631623,238.0,3.0,105.5774647887324,63.58949819660985,0.047313282895072216,0.39093460995905027,519.1833333333292,0.0009444393697124852,4.0,3.0,5.0,14.0,12.0,13.0,1305.0,33.0,201.0,0.496579476861167,0.29114240001597447,0.0018038815476484277,0.003096725305047495,1234.0,47.0,0.11561392599222758,0.0
6.0,0.005046257359125315,97.0,5.0,27.666666666666668,32.93259108475304,0.0011999573152702352,0.2961417895401933,372.38333333333077,7.42734600496665e-07,2.0,2.0,3.0,4.0,4.0,4.0,19.0,6.0,2.0,0.8666666666666667,0.1282798833819242,0.00035766749644133264,7.870949508563141e-05,13.0,5.0,1.585130730007307,0.0
12.0,0.01009251471825063,230.0,21.0,60.916666666666664,61.188858372165186,0.0017417632533279547,0.3382054572412059,428.76666666666307,9.76792513463466e-06,6.0,0.0,0.0,0.0,0.0,5.0,61.0,8.0,6.0,0.7424242424242424,0.2123234518081639,0.000673254186019163,4.2235941766407654e-05,49.0,12.0,0.10352112373759682,1.0
6.0,0.005046257359125315,186.0,9.0,120.33333333333333,77.52777280146486,0.00432388729408725,0.33532466118293325,425.29999999999575,7.7773204072518e-06,0.0,1.0,1.0,1.0,0.0,1.0,15.0,5.0,3.0,0.6,0.2929219600725953,0.00028349860634340916,0.0002858469433556682,9.0,6.0,1.7747730916651299,1.0
15.0,0.012615643397813289,230.0,13.0,54.4,57.30945239079966,0.0019137176615646146,0.3388847795369558,430.9333333333297,3.742468061237303e-05,9.0,1.0,0.0,1.0,8.0,5.0,90.0,10.0,9.0,0.7142857142857143,0.19185608100829474,0.0008376055037772435,4.4312115367176274e-05,75.0,12.0,1.1103829158390681,1.0
14.0,0.011774600504625735,193.0,6.0,81.78571428571429,66.9308583234846,0.005836500086456588,0.3500336267594223,450.13333333332974,0.00030783085226418076,5.0,1.0,1.0,6.0,1.0,0.0,60.0,7.0,12.0,0.5054945054945055,0.15483717989250712,0.000637606391367927,0.0003704757346446915,46.0,10.0,-0.8692319276506264,1.0
15.0,0.012615643397813289,238.0,42.0,151.0,55.205072230728945,0.013366479458575107,0.35734143923942235,457.0166666666618,1.3637946442108157e-06,5.0,0.0,0.0,2.0,0.0,2.0,105.0,11.0,12.0,0.8571428571428571,0.4200861482656994,0.0004499777594216321,0.000882760152136922,90.0,15.0,-1.9098930423881566,0.0
3.0,0.0025231286795626574,149.0,8.0,81.33333333333333,57.70230112877263,0.0012342627385677162,0.3077960533453977,392.04999999999757,2.6031212530349287e-06,0.0,1.0,0.0,0.0,1.0,1.0,4.0,3.0,2.0,0.3333333333333333,0.10091743119266056,0.00022980050712288343,7.742922260846147e-05,1.0,3.0,0.008270325152288167,3.0
14.0,0.011774600504625735,238.0,13.0,132.35714285714286,69.82182133612584,0.010896733147870364,0.36428545857072514,462.9999999999953,2.6795055012930436e-05,1.0,0.0,0.0,0.0,4.0,1.0,75.0,9.0,8.0,0.6703296703296703,0.31970260223048325,0.000492086310386324,0.0007122428411200033,61.0,12.0,-0.6687055862880329,3.0
131.0,0.11017661900756938,238.0,1.0,106.41984732824427,57.94429467577351,0.0894761131279589,0.4240622824726359,572.4333333333321,0.0044497214670631445,13.0,19.0,20.0,51.0,25.0,44.0,4384.0,56.0,2570.0,0.4994715208455667,0.30062352689405575,0.0032482181270422203,0.0058710027690386185,4253.0,64.0,0.07246309571625906,0.0
56.0,0.04709840201850294,224.0,25.0,136.83928571428572,47.795986377263,0.047748449020851104,0.3895163115719957,512.8499999999957,7.356106109861763e-05,11.0,3.0,0.0,6.0,2.0,5.0,1254.0,39.0,83.0,0.7779220779220779,0.4072747201445201,0.0013551229928178332,0.0031590131019567065,1198.0,49.0,0.06597126519271394,0.0
66.0,0.055508830950378465,238.0,4.0,99.83333333333333,64.67718986543007,0.03989726833664834,0.3905467780047258,517.1833333333294,0.00104288488270781,8.0,12.0,8.0,5.0,8.0,8.0,948.0,27.0,298.0,0.4111888111888112,0.24120972317352438,0.0016986587242489846,0.0026042580880508573,882.0,43.0,0.755608765843341,0.0
27.0,0.022708158116063918,230.0,12.0,43.0,44.85119429435107,0.0028402692989889164,0.34015364535895476,437.0999999999962,9.985404919380617e-05,8.0,4.0,9.0,9.0,1.0,12.0,232.0,15.0,29.0,0.584045584045584,0.20659030544488713,0.0013671985432849138,5.028307778324631e-05,205.0,15.0,1.1676010498444416,1.0
3.0,0.0025231286795626574,193.0,23.0,121.66666666666667,72.0431969183921,0.0014443071541667032,0.32705994369600966,415.0999999999968,0.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,4.0,1.0,1.0,0.18092105263157895,0.0002289877604306891,8.912841176721157e-05,3.0,3.0,-0.7101941817499264,2.0
1.0,0.0008410428931875525,90.0,90.0,90.0,0.0,0.0005216011424857139,0.3069959596273176,379.8333333333303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0001550889287741303,3.218368682193217e-05,0.0,1.0,-2.003093895389376,3.0
46.0,0.038687973086627414,230.0,4.0,38.04347826086956,44.6152423367986,0.00489371136256053,0.3784086692362355,491.5999999999952,0.0036504304036451113,7.0,3.0,16.0,10.0,12.0,6.0,349.0,13.0,74.0,0.2927536231884058,0.11645313256725223,0.0025901011671286074,0.0001340041716019695,303.0,15.0,2.0446539497746654,0.0
4.0,0.00336417157275021,230.0,49.0,126.75,67.6031619083013,0.0011869554377571343,0.33704721937394144,424.0999999999965,0.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,1.0,1.0,0.3154657293497364,0.00032047697547557503,3.778796873914192e-05,6.0,4.0,1.2112273140979426,2.0
4.0,0.00336417157275021,193.0,7.0,98.5,75.3574813804177,0.0015116971671923587,0.3277861384086292,416.6833333333301,0.0,2.0,2.0,1.0,1.0,2.0,0.0,10.0,5.0,1.0,1.0,0.15338645418326693,0.0002847263282701778,9.220406150433498e-05,6.0,4.0,0.18322448539414596,2.0
79.0,0.06644238856181665,212.0,3.0,59.65822784810127,55.84492227315676,0.031184850610979115,0.38332147247201914,510.88333333332844,0.0019870369529092504,2.0,9.0,6.0,8.0,5.0,11.0,700.0,18.0,187.0,0.20155793573515093,0.16852277777597555,0.0022482959298174596,0.002001907090249633,621.0,35.0,0.4007112517444611,0.0
5.0,0.004205214465937763,193.0,8.0,89.6,65.76503630349488,0.0025050894425361282,0.3316521922736004,420.6999999999961,5.625639389347954e-06,0.0,1.0,1.0,0.0,0.0,1.0,10.0,4.0,3.0,0.5,0.17938420348058903,0.00026600880265120394,0.00016082728003566363,5.0,5.0,-0.9409833687838924,2.0
4.0,0.00336417157275021,238.0,58.0,157.75,70.46408659735823,0.0035657496475486237,0.34331786531578223,433.6333333333286,5.186436361092934e-08,2.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,2.0,0.8333333333333334,0.3548153511947864,0.00021520754007422658,0.00023413898408854535,5.0,4.0,0.8449357642925213,3.0
7.0,0.0058873002523128675,238.0,6.0,133.42857142857142,75.81341219987236,0.005005295550795035,0.3524361255405225,447.51666666666216,1.6834843447712093e-05,4.0,0.0,0.0,1.0,1.0,1.0,20.0,5.0,4.0,0.6190476190476191,0.25163915894189465,0.00033657028844460496,0.00032666873717782026,13.0,6.0,-0.5218327593059507,0.0
3.0,0.0025231286795626574,19.0,11.0,14.666666666666666,3.2998316455372216,0.00011524668894242577,0.26792501285986636,335.29523809523636,0.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,4.0,1.0,1.0,0.3333333333333333,0.0003204799885498725,5.2380307363090164e-06,3.0,3.0,2.859053689910517,3.0
